date,ride_type,line,station,lat,lon,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
2022-01-12,하차,6호선,이태원역,37.534485,126.994369,82,570,447.0,1061,913,637,416,430,460,373,410,602,624,1002.0,755,405,372,351,192
2022-01-13,승차,1호선,서울역,37.55315,126.972533,397,1149,3501.0,6198,3802,2690,2754,3878,3983,3122,3806,4000,8531,8955.0,4259,2942,3609,2003,1188
2022-01-13,하차,1호선,서울역,37.55315,126.972533,331,2098,4399.0,11223,6732,3272,2793,2777,2715,2502,3212,3267,4501,5412.0,3743,2338,2183,1758,1069
2022-01-13,승차,1호선,시청역,37.56359,126.975407,61,112,256.0,333,405,506,663,861,969,1171,1588,2133,4033,6210.0,2123,2147,1882,1212,411
2022-01-13,하차,1호선,시청역,37.56359,126.975407,208,1002,3312.0,8776,3617,1314,1363,824,1154,937,730,699,825,768.0,443,337,249,194,233
2022-01-13,승차,2호선,강남역,37.497958,127.027539,234,694,1669.0,2479,1919,1833,2511,3106,3530,3809,4371,5391,10117,13408.0,8611,6804,7702,6046,2736
2022-01-13,하차,2호선,강남역,37.497958,127.027539,474,2262,7531.0,14066,14668,5732,3706,3167,3865,3206,3131,3661,5017,6738.0,3348,2062,1748,1679,848
2022-01-13,승차,2호선,사당역,37.476536,126.981631,502,1210,3733.0,4146,2998,1557,1364,1591,1578,1892,1847,2027,3158,3833.0,2219,2258,2587,2332,1334
2022-01-13,하차,2호선,사당역,37.476536,126.981631,158,1059,2195.0,3159,1768,1165,1680,1720,1503,1400,1846,2709,4630,7142.0,4482,2604,2264,2647,1278
2022-01-13,승차,2호선,삼성역,37.508827,127.063203,238,263,557.0,753,650,856,1413,1892,2356,3122,3363,4444,8517,11443.0,6300,4317,3558,2609,774
2022-01-13,하차,2호선,삼성역,37.508827,127.063203,247,2194,,14956,10986,4709,2988,2860,2219,2176,2074,1830,2172,2536.0,1252,663,554,547,281
2022-01-13,승차,5호선,광화문역,37.570545,126.976568,58,124,347.0,533,430,555,778,972,1321,1565,1710,2644,4343,7718.0,2671,2493,2553,1832,650
2022-01-13,하차,5호선,광화문역,37.570545,126.976568,45,1324,3787.0,13202,5445,2101,1767,1344,1538,1168,1092,1086,1388,1860.0,747,399,244,201,111
2022-01-13,승차,6호선,이태원역,37.534485,126.994369,108,169,252.0,346,331,278,338,322,354,426,471,851,1064,1232.0,876,732,886,720,518
2022-01-13,하차,6호선,이태원역,37.534485,126.994369,87,612,437.0,1155,1018,582,402,416,415,384,407,614,757,949.0,780,585,514,515,370
2022-01-14,승차,1호선,서울역,37.55315,126.972533,380,1000,3429.0,5188,3952,2997,3579,3682,4178,3464,4519,6157,8609,9313.0,5025,3039,4272,2548,1519
2022-01-14,하차,1호선,서울역,37.55315,126.972533,286,1796,4506.0,8883,5493,3180,2567,3205,3368,2984,3802,4074,5185,7493.0,5112,2655,2773,2157,1622
2022-01-14,승차,1호선,시청역,37.56359,126.975407,72,136,247.0,328,482,491,743,742,1128,1309,1641,2241,3938,6694.0,2262,1607,1724,1229,430
2022-01-14,하차,1호선,시청역,37.56359,126.975407,240,1085,2929.0,8842,3203,1381,1304,1138,1150,914,736,854,1045,1236.0,576,281,261,228,296
2022-01-14,승차,2호선,강남역,37.497958,127.027539,314,619,1744.0,2308,1844,1907,2358,3462,3866,3754,5296,6442,10189,13541.0,7918,6497,5478,6656,3577
2022-01-14,하차,2호선,강남역,37.497958,127.027539,480,2095,6198.0,15437,11857,5323,3396,3468,4362,3340,3558,3992,5299,8167.0,4757,2206,1755,1671,1070
2022-01-14,승차,2호선,사당역,37.476536,126.981631,586,1223,3598.0,3735,2701,1800,1358,1570,1708,1640,1970,2180,3268,4223.0,2569,2090,2662,3021,2051
2022-01-14,하차,2호선,사당역,37.476536,126.981631,153,932,1929.0,3103,1563,1432,1640,1629,1724,1716,2017,3056,4480,8597.0,5103,2627,1923,2226,2067
2022-01-14,승차,2호선,삼성역,37.508827,127.063203,226,268,571.0,774,747,853,1432,1967,2547,3535,4303,5215,9466,10273.0,5359,3919,3669,2447,725
2022-01-14,하차,2호선,삼성역,37.508827,127.063203,239,1950,5637.0,12151,8676,4394,3095,2776,2997,2391,2001,2189,2907,2465.0,1361,790,565,454,258
2022-01-14,승차,5호선,광화문역,37.570545,126.976568,56,144,342.0,510,464,522,1089,1078,1458,1819,2176,2894,5401,8670.0,2478,1936,2136,2117,660
2022-01-14,하차,5호선,광화문역,37.570545,126.976568,48,1353,3628.0,12960,5033,1875,1896,1604,2183,1283,1016,1233,1753,2278.0,1083,348,237,220,100
2022-01-14,승차,6호선,이태원역,37.534485,126.994369,218,155,295.0,372,317,282,284,318,459,578,632,1012,1169,1241.0,770,763,824,932,1002
2022-01-14,하차,6호선,이태원역,37.534485,126.994369,105,535,417.0,1082,1024,633,493,559,544,511,532,669,929,1444.0,1599,1088,1242,1308,1264
2022-01-15,승차,1호선,서울역,37.55315,126.972533,289,443,861.0,1818,3170,3894,3778,4187,4050,4301,5620,5210,6637,5142.0,3437,2539,2767,2169,1131
2022-01-15,하차,1호선,서울역,37.55315,126.972533,236,1314,2034.0,3610,4848,4612,4311,4678,4125,3401,3951,3985,4077,3349.0,2663,2541,2343,2069,1094
2022-01-15,승차,1호선,시청역,37.56359,126.975407,42,65,169.0,198,347,392,517,528,615,933,1137,1533,1299,1150.0,964,1061,871,595,179
2022-01-15,하차,1호선,시청역,37.56359,126.975407,127,422,487.0,802,754,1021,1151,1223,1139,947,945,937,758,544.0,355,318,248,211,149
2022-01-15,승차,2호선,강남역,37.497958,127.027539,396,495,,738,1311,1797,2607,3696,3258,4699,5794,6220,6000,3783.0,2890,3538,4362,4712,1989
2022-01-15,하차,2호선,강남역,37.497958,127.027539,229,888,1123.0,2873,5675,4406,3661,4771,4458,4249,3574,4652,4470,3871.0,2291,1627,2151,1385,990
2022-01-15,승차,2호선,사당역,37.476536,126.981631,338,607,906.0,1310,1604,1925,1931,2157,2249,2699,2941,2653,2520,1937.0,2059,2096,2530,2682,1380
2022-01-15,하차,2호선,사당역,37.476536,126.981631,110,1047,852.0,980,1194,1388,2505,2441,2581,2783,2758,3419,4023,3060.0,2477,1948,2367,2153,1456
2022-01-15,승차,2호선,삼성역,37.508827,127.063203,215,174,213.0,327,449,514,1212,1532,2286,2943,3262,4370,5128,3486.0,3112,3021,3007,1620,284
2022-01-15,하차,2호선,삼성역,37.508827,127.063203,112,1171,1105.0,1602,3088,3388,3418,3965,4046,3386,2915,2372,2144,1425.0,879,499,667,346,171
2022-01-15,승차,5호선,광화문역,37.570545,126.976568,30,64,106.0,176,248,331,577,735,806,1065,1398,2035,2743,2025.0,1074,1184,1300,979,231
2022-01-15,하차,5호선,광화문역,37.570545,126.976568,13,486,419.0,788,1142,1287,1822,1998,2210,1340,1240,1389,1451,975.0,431,236,225,142,90
2022-01-15,승차,6호선,이태원역,37.534485,126.994369,1376,624,323.0,256,216,309,321,387,444,553,676,969,924,940.0,610,916,1011,1174,827
2022-01-15,하차,6호선,이태원역,37.534485,126.994369,93,431,184.0,237,352,525,545,612,813,796,915,954,1095,1228.0,1326,1392,1385,1527,1212
2022-01-16,승차,1호선,서울역,37.55315,126.972533,205,369,685.0,1355,2299,3023,3093,3821,3874,3772,4823,5154,5473,4047.0,4067,3173,3625,3107,1395
2022-01-16,하차,1호선,서울역,37.55315,126.972533,161,872,1411.0,2601,4220,3314,3421,3347,3128,2885,3335,3593,3465,4113.0,3270,2796,2534,1293,793
2022-01-16,승차,1호선,시청역,37.56359,126.975407,51,62,141.0,249,276,279,428,686,1104,876,1088,1066,917,894.0,774,816,654,435,122
2022-01-16,하차,1호선,시청역,37.56359,126.975407,31,326,414.0,700,1373,1470,1082,886,868,702,587,579,461,357.0,222,287,249,196,115
2022-01-16,승차,2호선,강남역,37.497958,127.027539,256,348,406.0,560,963,980,1269,1737,2204,2469,2956,3425,3137,2732.0,2552,2655,3174,2847,1157
2022-01-16,하차,2호선,강남역,37.497958,127.027539,110,474,640.0,1278,2336,2112,2019,2694,3050,2740,2453,2591,2835,2443.0,1900,1904,1897,1000,653
2022-01-16,승차,2호선,사당역,37.476536,126.981631,254,314,541.0,870,1209,1316,1362,1438,1693,2042,1943,1979,1608,1439.0,1542,1714,2150,1835,731
2022-01-16,하차,2호선,사당역,37.476536,126.981631,48,780,634.0,594,982,1189,1551,1595,1743,2021,2076,2564,2364,2490.0,1611,1593,1881,1561,988
2022-01-16,승차,2호선,삼성역,37.508827,127.063203,160,157,179.0,258,320,513,810,1371,1902,2232,2684,3961,3789,2922.0,2269,2892,2638,1370,298
2022-01-16,하차,2호선,삼성역,37.508827,127.063203,64,709,726.0,1491,2499,2686,2964,2769,3008,2822,2789,2090,2291,1563.0,795,619,462,352,165
2022-01-16,승차,5호선,광화문역,37.570545,126.976568,27,52,72.0,131,196,323,430,905,1626,1355,1252,1351,1259,1866.0,1136,966,1013,497,163
2022-01-16,하차,5호선,광화문역,37.570545,126.976568,9,278,328.0,1029,1253,1873,1511,1699,1611,1476,1167,940,739,579.0,356,293,208,97,54
2022-01-16,승차,6호선,이태원역,37.534485,126.994369,1317,852,309.0,256,265,289,302,360,385,446,488,636,670,687.0,710,740,743,650,427
2022-01-16,하차,6호선,이태원역,37.534485,126.994369,56,146,130.0,161,329,422,624,552,605,637,572,673,684,733.0,623,558,582,509,350
2022-01-17,승차,1호선,서울역,37.55315,126.972533,424,1186,3876.0,6193,3962,2752,3094,3533,2563,3438,3774,4049,7063,8688.0,3934,2833,2667,1784,824
2022-01-17,하차,1호선,서울역,37.55315,126.972533,469,2354,4646.0,9923,6020,2992,2983,2717,2699,2636,2576,3316,4345,5397.0,3126,2480,1998,1443,600
2022-01-17,승차,1호선,시청역,37.56359,126.975407,90,175,304.0,304,425,579,650,684,914,897,1384,1713,3916,6731.0,2350,1842,1562,878,285
2022-01-17,하차,1호선,시청역,37.56359,126.975407,242,904,3331.0,8601,3169,1254,1051,991,988,685,639,569,601,628.0,369,279,251,181,99
2022-01-17,승차,2호선,강남역,37.497958,127.027539,202,621,1598.0,2497,2175,1853,2476,3000,3798,4274,4915,5476,10176,14370.0,9161,6958,6717,5008,2210
2022-01-17,하차,2호선,강남역,37.497958,127.027539,470,2295,7310.0,14059,14300,5695,3825,3110,4009,3053,2834,3325,4553,6622.0,3344,2026,1451,1032,616
2022-01-17,승차,2호선,사당역,37.476536,126.981631,529,1263,3278.0,4319,2819,1414,1626,1633,1740,1536,1883,1968,2936,3704.0,2080,2073,2089,2021,815
2022-01-17,하차,2호선,사당역,37.476536,126.981631,135,1146,2082.0,3030,1620,1385,1972,1519,1447,1458,1939,2233,4432,6381.0,3875,2523,1883,1637,1085
2022-01-17,승차,2호선,삼성역,37.508827,127.063203,235,234,485.0,808,877,823,1337,1389,1796,2623,2931,3717,8989,11784.0,5907,3442,3354,1981,514
2022-01-17,하차,2호선,삼성역,37.508827,127.063203,224,1997,5899.0,14649,9014,4103,2066,2226,2055,1924,1622,1744,1741,1849.0,1139,598,481,393,196
2022-01-17,승차,5호선,광화문역,37.570545,126.976568,55,132,311.0,461,454,517,705,763,1141,1342,1604,2031,4725,9135.0,3039,2092,1713,1043,375
2022-01-17,하차,5호선,광화문역,37.570545,126.976568,31,1239,3811.0,11930,4772,1627,1501,1345,1272,1090,952,901,1113,1210.0,542,303,196,175,90
2022-01-17,승차,6호선,이태원역,37.534485,126.994369,215,217,270.0,369,281,384,288,345,328,383,412,1006,1091,1229.0,841,709,574,444,338
2022-01-17,하차,6호선,이태원역,37.534485,126.994369,102,575,617.0,1066,930,655,424,360,466,395,497,530,565,721.0,603,438,358,348,304
2022-01-18,승차,1호선,서울역,37.55315,126.972533,346,952,3802.0,6164,3623,2588,2930,3318,3325,2686,3240,4398,8516,10665.0,4342,2824,3097,1857,913
2022-01-18,하차,1호선,서울역,37.55315,126.972533,288,1775,5036.0,9368,5863,3025,2677,2604,2746,2625,2635,3156,4295,4901.0,3557,2125,2002,1432,672
2022-01-18,승차,1호선,시청역,37.56359,126.975407,67,136,248.0,309,401,511,661,722,1048,1242,1451,1814,3925,6747.0,2198,2079,1757,1020,316
2022-01-18,하차,1호선,시청역,37.56359,126.975407,208,911,3302.0,8840,3685,1401,1121,1003,1256,881,659,669,781,885.0,377,215,228,138,94
2022-01-18,승차,2호선,강남역,37.497958,127.027539,229,619,1660.0,3121,2103,1757,2341,2810,3919,3432,5001,5467,10105,13674.0,8733,6371,7677,5984,2250
2022-01-18,하차,2호선,강남역,37.497958,127.027539,504,2287,6398.0,13399,14313,5840,3894,2995,3584,3430,3260,3328,4735,6255.0,3453,1990,1557,1154,511
2022-01-18,승차,2호선,사당역,37.476536,126.981631,486,1231,3380.0,4246,3138,1671,1246,1632,1637,1797,1688,2005,2709,3811.0,2479,2078,2265,2325,899
2022-01-18,하차,2호선,사당역,37.476536,126.981631,152,974,1989.0,3291,1736,1406,1755,1484,1653,1458,1748,2467,4284,6925.0,4550,2846,2316,2134,1107
2022-01-18,승차,2호선,삼성역,37.508827,127.063203,239,275,450.0,796,670,901,1161,1449,1824,2344,3514,4437,9589,11707.0,6751,4585,3495,2327,542
2022-01-18,하차,2호선,삼성역,37.508827,127.063203,245,2180,5855.0,14674,10234,3833,2499,2231,2250,1794,1803,2039,2087,2052.0,1139,648,491,449,189
2022-01-18,승차,5호선,광화문역,37.570545,126.976568,54,139,361.0,498,513,537,733,958,1208,1578,1576,2363,4749,8847.0,2905,2038,2300,1822,595
2022-01-18,하차,5호선,광화문역,37.570545,126.976568,44,1375,4019.0,11870,5098,1598,1514,1188,1458,944,883,788,1453,1906.0,575,318,257,175,84
2022-01-18,승차,6호선,이태원역,37.534485,126.994369,93,150,246.0,323,288,282,283,292,413,390,461,855,1021,1246.0,787,625,751,562,388
2022-01-18,하차,6호선,이태원역,37.534485,126.994369,88,632,495.0,1205,988,543,360,312,418,404,452,573,763,880.0,577,446,302,300,220
2022-01-19,승차,1호선,서울역,37.55315,126.972533,369,1017,3675.0,5665,3841,2644,2902,2664,3371,2656,3812,4937,8295,9055.0,4439,3254,3377,1757,844
2022-01-19,하차,1호선,서울역,37.55315,126.972533,310,2089,5011.0,11197,6087,2558,2336,2466,2546,2187,2846,3159,4794,5739.0,3472,2278,2112,1515,691
2022-01-19,승차,1호선,시청역,37.56359,126.975407,66,132,204.0,297,404,424,660,801,843,1142,1539,2102,4009,7875.0,2239,1845,1667,949,291
2022-01-19,하차,1호선,시청역,37.56359,126.975407,239,1163,3220.0,8843,3247,1302,1268,1017,1011,766,606,658,757,796.0,380,243,225,175,94
2022-01-19,승차,2호선,강남역,37.497958,127.027539,267,698,1842.0,2711,1886,1784,2393,2826,3750,3846,4951,5654,9461,13237.0,9047,6922,6976,4731,2414
2022-01-19,하차,2호선,강남역,37.497958,127.027539,540,2460,6903.0,14015,13637,5854,3395,3018,3772,3116,3111,3073,4834,5819.0,3729,1702,1406,1033,598
2022-01-19,승차,2호선,사당역,37.476536,126.981631,454,1327,3648.0,4462,2882,1449,1345,1448,1432,1797,1762,2049,2601,3529.0,2158,2062,2379,1899,1087
2022-01-19,하차,2호선,사당역,37.476536,126.981631,142,922,2035.0,2890,1838,1351,1545,1440,1484,1387,1860,2625,4218,7047.0,3734,2684,2100,1886,979
2022-01-19,승차,2호선,삼성역,37.508827,127.063203,257,266,534.0,750,790,810,1211,1583,2230,2618,3343,4456,8816,12063.0,6287,5392,3669,2498,852
2022-01-19,하차,2호선,삼성역,37.508827,127.063203,238,2109,5813.0,16092,8729,4569,2482,2056,2490,2073,1617,2239,2149,2233.0,1172,663,416,323,173
2022-01-19,승차,5호선,광화문역,37.570545,126.976568,45,142,344.0,532,488,558,813,861,1207,1429,1688,2651,5228,9217.0,3029,2138,2445,1593,601
2022-01-19,하차,5호선,광화문역,37.570545,126.976568,43,1252,3968.0,12307,4932,1834,1622,1412,1505,1231,963,1081,1426,1675.0,791,326,244,165,98
2022-01-19,승차,6호선,이태원역,37.534485,126.994369,113,160,231.0,318,325,268,277,288,252,328,531,957,1013,1263.0,800,638,600,567,369
2022-01-19,하차,6호선,이태원역,37.534485,126.994369,87,622,520.0,1269,896,673,413,338,432,462,439,579,670,937.0,569,448,278,300,177
2022-01-20,승차,1호선,서울역,37.55315,126.972533,345,1010,3813.0,5964,3025,2693,2766,3243,2517,2465,3305,4654,7381,9490.0,4513,3018,3170,1907,1069
2022-01-20,하차,1호선,서울역,37.55315,126.972533,272,1894,4427.0,10175,5365,2910,2322,2658,2578,2261,2655,2883,4311,5963.0,3775,2187,2103,1439,703
2022-01-20,승차,1호선,시청역,37.56359,126.975407,63,129,188.0,311,430,475,569,573,824,1015,1324,1830,3253,6503.0,2063,2201,1995,969,369
2022-01-20,하차,1호선,시청역,37.56359,126.975407,195,1054,3512.0,8479,3463,1297,1020,1021,950,772,618,695,887,817.0,373,243,252,182,96
2022-01-20,승차,2호선,강남역,37.497958,127.027539,203,568,1573.0,2543,2066,1644,2086,2677,3363,3280,4252,5224,9836,12677.0,8186,6396,5805,6044,2304
2022-01-20,하차,2호선,강남역,37.497958,127.027539,480,1977,6238.0,13139,12147,5176,3483,3083,3158,3191,2778,2957,5259,6307.0,3841,1912,1318,1256,601
2022-01-20,승차,2호선,사당역,37.476536,126.981631,499,1126,3215.0,4624,2911,2249,1181,1495,1368,1640,1672,1868,2543,3934.0,1878,2197,2592,2124,1232
2022-01-20,하차,2호선,사당역,37.476536,126.981631,130,908,1738.0,3024,1686,1292,1516,1434,1425,1470,1940,2532,5063,5834.0,4086,2420,2000,2300,1006
2022-01-20,승차,2호선,삼성역,37.508827,127.063203,159,235,675.0,847,653,819,1510,1737,2165,2773,3882,4945,8705,12991.0,5963,3947,3760,2443,665
2022-01-20,하차,2호선,삼성역,37.508827,127.063203,213,1984,5803.0,15450,10279,4738,3016,2629,3050,2152,1706,1938,2202,2209.0,1185,674,478,428,191
2022-01-20,승차,5호선,광화문역,37.570545,126.976568,54,136,299.0,488,437,575,898,755,1282,1237,1612,2262,4828,9218.0,3019,2103,2349,1877,674
2022-01-20,하차,5호선,광화문역,37.570545,126.976568,44,1084,3624.0,12678,4847,1771,1480,1165,1323,1186,861,1038,1465,1762.0,674,277,210,172,103
2022-01-20,승차,6호선,이태원역,37.534485,126.994369,117,132,257.0,331,313,277,281,261,360,380,541,743,1055,1312.0,784,669,650,710,437
2022-01-20,하차,6호선,이태원역,37.534485,126.994369,56,479,495.0,1195,1023,592,446,382,406,404,411,561,692,950.0,606,426,473,352,276
2022-01-21,승차,1호선,서울역,37.55315,126.972533,329,1156,3629.0,5266,3757,2670,2738,3890,3364,3450,4755,5426,9020,8059.0,4797,3522,3591,3793,2828
2022-01-21,하차,1호선,서울역,37.55315,126.972533,305,1673,4683.0,9029,6282,3117,2739,3009,3416,3166,3490,3311,5346,6907.0,5373,3091,2683,2071,1274
2022-01-21,승차,1호선,시청역,37.56359,126.975407,52,115,211.0,350,392,429,728,715,874,1059,1549,1938,3788,6911.0,2066,1612,1573,1029,443
2022-01-21,하차,1호선,시청역,37.56359,126.975407,172,1111,3157.0,8773,3304,1401,1038,788,986,840,713,735,936,869.0,447,321,290,202,165
2022-01-21,승차,2호선,강남역,37.497958,127.027539,260,599,1617.0,2626,1773,1826,2548,3211,4061,4049,4935,6822,10261,13897.0,7265,6160,6569,6408,3903
2022-01-21,하차,2호선,강남역,37.497958,127.027539,467,2277,7156.0,11715,14170,5684,3784,3137,4089,3215,3424,4271,5652,8744.0,4465,2269,1888,1754,956
2022-01-21,승차,2호선,사당역,37.476536,126.981631,453,1248,2907.0,4272,2828,1592,1359,1719,1648,1823,1809,2177,3247,4017.0,2168,2123,2834,3356,2473
2022-01-21,하차,2호선,사당역,37.476536,126.981631,132,943,1623.0,2638,1701,1452,1622,1750,2038,1802,2337,3360,5331,8082.0,4381,2498,2444,2554,1836
2022-01-21,승차,2호선,삼성역,37.508827,127.063203,238,248,485.0,739,730,791,1571,2131,2546,3143,4669,5716,9461,11648.0,5405,4155,3620,2462,694
2022-01-21,하차,2호선,삼성역,37.508827,127.063203,224,1911,5839.0,12670,10054,4265,3167,2621,3403,2805,2313,2193,2419,2593.0,1402,631,515,441,301
2022-01-21,승차,5호선,광화문역,37.570545,126.976568,46,142,335.0,481,466,580,773,938,1326,1318,1706,2962,4639,7811.0,2530,1744,2368,1702,571
2022-01-21,하차,5호선,광화문역,37.570545,126.976568,47,1110,3665.0,11714,4668,1749,1585,1284,1374,1029,1167,1230,1477,2002.0,866,350,195,209,98
2022-01-21,승차,6호선,이태원역,37.534485,126.994369,125,186,235.0,343,377,270,303,348,547,526,630,845,1069,1372.0,857,679,736,856,788
2022-01-21,하차,6호선,이태원역,37.534485,126.994369,78,511,456.0,1336,976,654,487,683,470,442,579,683,816,1244.0,1381,1115,1129,1240,1209
2022-01-22,승차,1호선,서울역,37.55315,126.972533,329,516,1005.0,2413,3303,3923,4901,4569,4442,3620,4734,4211,4789,3746.0,3021,2523,2935,2953,989
2022-01-22,하차,1호선,서울역,37.55315,126.972533,273,1471,2147.0,2531,3146,3202,3158,4033,3813,3978,4154,4023,4234,3492.0,2805,2429,2486,2319,885
2022-01-22,승차,1호선,시청역,37.56359,126.975407,64,94,145.0,247,300,353,493,663,744,804,956,1215,1087,980.0,912,1126,907,700,178
2022-01-22,하차,1호선,시청역,37.56359,126.975407,128,562,520.0,832,1032,943,1167,1205,1085,849,797,616,661,,353,274,254,188,125
2022-01-22,승차,2호선,강남역,37.497958,127.027539,326,407,531.0,831,1285,1857,3025,3869,3500,4503,5049,5548,5852,4195.0,3181,3345,4367,4362,2250
2022-01-22,하차,2호선,강남역,37.497958,127.027539,254,944,1089.0,3058,6483,4522,3690,4266,4617,4491,3806,4156,4618,3597.0,2248,2017,1937,1662,1024
2022-01-22,승차,2호선,사당역,37.476536,126.981631,331,652,866.0,1275,1642,1410,1668,1786,1951,2054,2467,2083,2051,2140.0,1792,2083,2357,2517,1367
