carrier,weathertype,huboriginsize,origin,destination,distance,weatherspeed,gustsummary,isweekend,isholiday,taxiout,taxiin,scheduledelapsed,arrprevdelay,depvisibility,temperature,month,hour,depdelay
E,Storm,L,CJU,GMP,750.3186692486079,8.17679454681745,0,1,0,14.084291032235052,5.085352177144095,126.27604321990816,-12.823012695878678,9.165886791110166,8.900507282480909,5,17,16.33
D,Clear,M,CJU,PUS,379.3507863025184,20.911850768102372,0,0,0,29.058045633481115,8.50143306698823,108.84979897518508,10.365863360617196,8.339129626609205,6.9937082321209285,10,23,2.52
B,Fog,M,GMP,PUS,695.6551048035278,22.95448160838397,0,1,0,19.059985779260145,10.369156475791144,129.0467794395354,7.633362839165577,9.797307117758043,22.63523125838708,2,5,15.72
D,Snow,L,TAE,GMP,953.4372993355328,15.737983257419463,0,0,0,24.893635904294392,7.296431780332958,144.37508585266963,11.95297689532411,6.5022603832274815,9.680606726545651,11,7,1.33
D,Fog,S,PUS,CJU,659.0294329740404,29.43980072432602,0,0,0,14.141722018760452,11.831567336431773,106.16911305699298,-3.0801761243555266,4.20194876490925,5.556982836828215,8,10,-17.67
A,Fog,L,CJU,PUS,384.0423254319869,7.335492552152237,0,1,0,22.98872910275013,12.892984251185934,140.57386270321186,15.01966172480816,6.968868344635322,6.106633093239479,10,22,1.14
E,Clear,L,GMP,TAE,899.462256292551,20.31544097651228,0,0,0,20.67340873155054,10.282943335684664,120.6362203024002,16.42285507123587,7.134278886591338,3.596880408119543,7,10,21.47
A,Clear,S,GMP,GMP,421.0623478206958,18.15191240915702,0,0,0,30.336495413396932,2.300950178759215,106.68434836043583,-11.101859480411322,10.443665523157112,16.227705290370306,9,11,-15.1
C,Clear,M,CJU,ICN,618.5749704320616,14.00566054247447,0,1,0,16.455981807384102,11.244695978964552,110.61424935433944,6.291141386620298,8.343167094181913,30.981651445923035,1,12,-16.78
C,Clear,M,ICN,TAE,415.96573869148693,17.40786454986958,0,0,0,16.435648651830896,15.902956801685091,150.5304017858485,-4.443442385395673,11.863501781514664,10.482176448187358,6,17,-6.2
E,Clear,M,PUS,CJU,640.9091219100133,21.7232009493428,1,1,1,14.031757193310687,5.424959105818145,112.1529540193046,-14.740466968691432,10.61587602913344,16.43966905916821,4,12,-17.94
B,Clear,S,CJU,ICN,395.18087182205375,18.493867136772288,0,0,0,23.72127296568953,5.9774095145284525,188.18994704760075,-12.315732509069214,7.644460288704131,12.97435687960222,7,20,-1.86
B,Clear,L,CJU,CJU,516.0818351208165,13.510152010668596,0,1,0,22.977149856338027,11.677247975509884,151.15963615957125,-7.339157772297645,9.46261892503724,-1.0571365102074737,12,16,14.12
D,Rain,S,GMP,PUS,633.6667534788331,22.95668562955768,0,1,0,25.330502118905056,7.729768846416342,107.50932713030492,5.103785529871925,8.89291144835884,16.732420911771698,12,17,10.75
A,Clear,M,ICN,CJU,1123.2014544697724,14.194649112045004,0,0,1,21.28978651388645,4.682350124721555,73.91963796335524,-15.391458561307685,7.941076321840053,18.226904676842608,2,9,3.17
E,Rain,M,TAE,CJU,653.8831739570986,28.30311927460425,0,0,0,19.234615895159397,11.468051306176726,101.65727208617876,0.7703904266591904,6.744244524411766,25.300410536039465,6,13,14.93
E,Storm,S,ICN,PUS,655.1922482095753,13.468607589461651,0,0,0,8.985454797447002,5.787705430309287,152.98936699979453,-3.77257991075193,5.738984150597941,34.337647828431955,12,9,0.54
A,Clear,M,ICN,PUS,673.5384604639368,17.27397444870879,0,0,0,14.619047223398312,9.729781090060934,123.92857700246115,2.071857030969048,11.38452890853644,8.586250557105117,6,10,-2.34
C,Fog,S,CJU,TAE,755.980031869666,26.780675624778265,0,0,1,15.68335967638292,3.664894920609546,139.6316489865311,5.3211078162890475,5.474306701507454,23.498828439233534,3,8,38.09
B,Fog,L,GMP,PUS,856.368346131334,13.726459493787532,0,1,0,19.146671731145773,5.537412214423403,72.01104903974382,2.733299459181127,8.95414569773438,19.735864513321147,2,20,12.51
E,Clear,M,ICN,CJU,1024.243781695742,24.339637241581837,0,0,0,31.16357008531909,5.273906139767755,59.297421678115754,-16.735089815125352,2.961936569673131,5.669823715269407,11,16,25.67
E,Clear,M,TAE,GMP,665.4575626795979,18.3105229814698,0,0,0,18.30445857967939,5.486816800932462,75.30963715526055,4.864909158495508,8.805469979364872,31.994366763202777,5,8,-2.15
C,Fog,M,TAE,ICN,687.6030383200567,24.81412652036831,0,0,0,9.372886867137304,11.014165529606297,125.28351434816072,-8.6286212042483,14.013577029823152,28.073351227335657,6,10,2.65
A,Clear,L,GMP,TAE,825.4694199878131,18.264326481636775,0,1,0,14.226406384095474,17.682358691429755,123.07080155363889,-1.4947489831709646,4.7250770930459405,14.217902455542836,7,19,32.56
B,Rain,S,TAE,TAE,831.0577740053288,26.211068271082997,0,0,0,18.616323586538012,11.049304675730149,192.49361523716584,1.9266394720025888,7.25108020657506,12.062952915452222,7,16,7.96
A,Fog,M,ICN,CJU,869.5476146080939,13.631177971705936,1,0,0,14.290928830230246,6.305256813674088,185.56672532026343,1.3705753891535437,,30.690872395028585,11,12,-0.66
A,Rain,M,TAE,CJU,658.6852796382224,23.321320129177504,0,0,0,18.17713772311931,7.828178183789224,104.40441815634767,-15.463561368624434,7.291738914036507,37.94772881283506,3,23,9.5
C,Storm,M,CJU,CJU,645.5884674450878,24.734364645188737,0,0,0,7.8770383879339025,11.88863867605362,135.86350948098715,-7.37063222922659,15.0,2.1558223109419568,8,8,8.69
A,Fog,M,PUS,TAE,627.6257510910151,20.921942480747813,0,1,0,11.31039065959655,4.966991318844718,174.69268237062016,-2.7232267572683044,9.609725887559666,35.85364459284298,8,7,6.94
A,Rain,M,PUS,ICN,666.519158036511,18.46476390835683,0,0,0,23.611114452251403,9.393909004090164,190.16786258483023,5.03846869305163,3.6909010803429263,2.9451999584080095,12,12,18.7
C,Clear,S,TAE,TAE,383.9790084114892,15.5888394170775,0,0,0,24.392260785500333,6.750373574767974,61.67940754907264,15.564242867033244,3.603155893662912,17.411098735129837,2,22,-12.33
A,Clear,M,CJU,PUS,604.6174460053443,7.395968849844167,0,0,0,20.829086090837603,4.793387621945386,122.49234803682536,0.777412741868831,7.69567774379443,29.97026407097629,5,12,1.32
E,Fog,S,TAE,PUS,1066.1563013861391,10.01427600456076,1,1,0,17.103509218340154,8.161037187130672,136.4807781057078,7.5286594204589,3.5043115500937585,3.762688045733427,6,17,12.95
C,Clear,M,PUS,TAE,542.8081115951502,8.639859378081567,0,0,0,8.30145156218076,9.262260277570933,155.93500980144884,-6.800528102649156,10.930555990233238,11.216863123902415,1,20,-7.72
A,Rain,M,TAE,ICN,785.3330568179503,21.93883607172059,0,0,0,32.547642796006016,3.6101284951304073,123.38077878944657,12.816177294418022,5.417059884320837,11.38611825473082,12,14,23.41
D,Rain,M,ICN,CJU,633.6612971888544,29.4825058936272,1,0,0,17.150920364053793,5.748550207934784,151.09866117495554,-2.877726106638229,7.39124544709864,38.0,5,11,26.79
D,Clear,M,TAE,GMP,646.2463808620345,26.906442533684913,0,1,0,21.5923812784779,5.17046260466219,96.62632625704951,18.46340637087966,5.71231890167939,4.461679379749229,2,22,21.04
D,Snow,S,PUS,ICN,777.4362866287867,16.286406214452366,0,0,0,19.640445172230404,8.66165609194639,134.47340110660016,-23.495856669937023,6.634990303133883,-7.848891748209637,7,15,0.08
D,Fog,S,ICN,ICN,517.1575827254061,28.286527829689735,0,0,0,11.404686714451032,3.8611981805315905,121.68072324666052,-5.407193552927486,5.805047343295359,-7.252724311508294,2,23,-6.48
A,Rain,S,TAE,GMP,621.3796092969961,19.60812986807679,0,1,0,21.848477845209096,10.725269879767376,116.19054301128034,9.412499182092628,14.13481373553623,1.2185645811404506,2,21,-7.63
D,Clear,M,CJU,TAE,613.5273269274185,11.917325664799211,0,0,0,8.994983555369082,11.225949402997893,128.47033591864013,35.85943039588278,3.723705275771774,33.70568583062963,1,5,18.72
C,Rain,M,GMP,ICN,625.9070242360443,19.787794898757117,0,0,0,24.032068423347823,12.27530300555786,121.95378856156876,8.257243153711377,6.471835024574089,-7.401209476645076,11,19,15.36
B,Rain,L,ICN,ICN,555.4625074591884,13.20827905359398,1,0,0,9.86834692211866,10.97761155746738,168.85820150220036,-9.875582982885506,4.576016045470799,21.275284788670415,10,20,-10.22
E,Clear,S,CJU,TAE,540.5199812979531,7.970334589286416,0,1,0,16.48686257034402,3.5372532964400794,90.63376659121964,-9.277686152286847,11.697941600515444,26.690187786898473,2,10,-11.95
B,Clear,S,GMP,CJU,854.1000205528411,22.898945574122173,1,0,0,10.03671001157509,9.3302082950399,86.99448960220055,10.363830873932889,5.573990019747461,18.767022623909323,6,14,13.67
E,Clear,L,ICN,PUS,808.2371981035332,27.824475257711818,0,0,0,21.03053936804319,5.788056714547961,58.258947764448536,7.953111695051461,10.540785654476132,27.68241964529986,12,8,21.1
E,Clear,L,GMP,GMP,487.25311120010866,0.0,0,0,0,24.099041723124337,8.275642778068347,85.60357257479336,14.206389097928936,8.851033248239922,30.67069662965433,5,19,-5.23
C,Snow,L,ICN,ICN,299.1329189400341,19.552402790123775,0,0,0,24.766988389113656,7.739889515692277,120.34708763298268,-6.376927892664183,9.24949989359036,13.476566336680609,11,19,4.04
A,Clear,M,CJU,ICN,638.9963361636087,10.405131476939488,0,1,0,23.621297952607243,4.103676672863724,143.70973752563475,7.390662952303366,5.706859411303188,22.890214523942976,9,13,-15.65
B,Rain,L,ICN,ICN,673.0826954718838,22.392928547767895,0,0,0,13.830178911090035,6.114101961897209,144.99754801639855,-16.178618405829262,10.542027958851412,27.56200313539137,6,22,9.7
D,Clear,M,ICN,GMP,641.7665944543561,11.056430252017783,0,0,0,23.51644850908812,7.3348685425148,80.8525286166757,-10.881340974202503,4.581040542621868,5.153390085648765,1,18,-20.01
C,Snow,S,ICN,ICN,657.6107843328141,27.653707389179207,0,0,0,17.09902705383647,11.75883987288248,189.10620487702195,-10.084259368519945,9.358355141106545,17.126120017651907,7,12,33.01
C,Fog,S,TAE,GMP,538.1021394624388,17.91212524357714,0,1,0,14.462774638653665,7.852193755402768,76.93067595761518,-6.947358771769369,10.157758966806258,21.655951689103055,9,16,-0.31
D,Storm,M,GMP,PUS,634.0436516541356,17.89639497441131,0,0,1,10.684199022049183,9.959164088136932,35.0,21.49253721374779,7.7640612929334,17.594355485516463,6,11,22.74
A,Clear,S,TAE,TAE,565.9385923106818,16.556015186564792,0,0,0,22.891247592999058,9.80730889113642,127.0113281267327,2.8343822529544904,8.353328016611437,12.956478548465284,6,23,-2.45
A,Clear,M,TAE,ICN,206.35268448262084,16.308731189815006,0,0,0,25.209391004206996,11.498167620176403,133.9155609706912,17.861221296971262,8.351013402136552,11.50588946696264,2,22,-9.87
A,Clear,S,ICN,CJU,606.9382189700324,17.27046528525084,0,0,0,13.398939216989094,6.304055146368334,110.46683705916166,-6.8242304804563005,5.872721561321759,15.432061560644428,7,23,-29.58
B,Fog,S,TAE,ICN,228.7546563917384,13.102929181440937,0,0,0,12.789648038626533,7.033425775459356,134.94086106402096,29.81110176130957,9.39735599070433,-4.311838574508524,10,17,0.43
C,Clear,M,TAE,GMP,471.5186939241683,14.46713324576801,1,1,1,23.423044668227735,9.0204113284908,117.08289023586786,-4.953256158839032,11.910026002518308,11.019723554619226,1,10,-4.73
C,Clear,L,PUS,ICN,907.7817533278928,15.437220421392448,0,1,0,8.532605251847986,9.727178994295883,157.9261332610967,0.5284385676420132,5.3141015835393075,16.296657067745752,9,12,3.31
E,Snow,L,ICN,ICN,491.3235403681429,23.564923508888317,0,0,0,27.929153343849578,8.040809651810974,198.5120620777037,8.808841252572309,6.76582499809796,1.181995957936521,8,9,28.5
A,Fog,M,PUS,ICN,416.2256158163149,21.645079198299275,0,0,0,19.650492702033898,11.088202564426432,92.970399815489,32.81923655034937,8.809090592137096,10.667927646592146,4,5,5.21
A,Fog,M,TAE,TAE,620.1217557014704,27.267056800330337,0,0,0,16.00339333068624,10.158618475043315,119.15708974001554,-11.054067788824185,8.847845846813597,3.0888333096609752,11,21,16.91
A,Fog,M,ICN,ICN,834.8170073537075,22.24945083544023,0,0,0,16.538922834149723,5.981843828194882,105.26738053459364,0.8188294592103504,9.217537284704132,0.767269936705191,10,9,32.68
D,Clear,M,TAE,PUS,815.5135626023475,26.25445022487807,1,1,0,13.729524904563316,7.966955052444302,161.12950948178334,1.7744331935335016,3.4315003766986685,16.652548258451457,3,9,20.0
D,Clear,S,PUS,PUS,442.1427891929526,23.64734666970101,0,0,0,14.40520940314205,3.502207721800383,94.73530577922068,16.99035903203601,8.200395938836794,5.305268372598471,11,7,4.87
E,Rain,M,PUS,TAE,813.6929668303343,17.804423295247457,0,0,0,24.99816657320067,5.076504418915955,102.74664258366572,6.889759865603724,9.00395411787347,12.02773034490579,9,13,15.11
A,Rain,M,GMP,ICN,603.4220068710198,14.29952989314141,0,0,0,,5.196431677752372,139.3017841279024,-10.032410328905002,10.090611090355296,16.69851675299002,3,21,-11.45
B,Storm,M,PUS,TAE,968.750876604841,27.55731131382266,0,1,0,19.48899564960236,4.853027921525623,152.20169025624327,10.565833077048463,10.2693440077898,24.818158331154923,11,13,17.39
A,Rain,M,CJU,TAE,712.6965543321876,15.713598724314688,0,0,0,12.850247011092778,1.631058601581989,104.82470307214072,-8.704612550984663,9.373697047485386,-0.0635293592615933,6,14,3.58
C,Clear,M,PUS,TAE,569.3537962763173,16.9267171799371,0,1,1,16.386317630355308,6.782407657680443,77.34712653797332,4.480276766417912,5.682803036055699,23.74878614488999,10,8,6.47
C,Fog,S,ICN,TAE,513.0739756750344,6.313684875618839,1,0,0,23.75121604645374,4.512487787863854,67.86196573941562,-2.727780509793845,10.862155882187883,0.8456530889062084,10,19,-0.67
E,Rain,M,PUS,CJU,656.3842576456074,17.77400195324914,0,0,0,25.15572801931375,10.404265717780842,112.64589389134828,-7.586788874354171,6.536241670984669,21.396257422598172,3,15,10.03
D,Fog,M,PUS,PUS,656.0979007912122,8.953713762922044,0,0,0,21.908288797274395,8.459447567865409,135.4954873510302,5.502992112635826,10.95812448896143,3.03393890329561,11,14,8.04
E,Clear,L,CJU,TAE,343.3290133985279,16.169081801823076,0,0,0,17.40018075575675,3.542837260186608,87.55160718779413,-12.069978985859516,3.4682552427266744,14.431919510998584,12,23,-7.69
A,Fog,S,ICN,ICN,617.6002978470435,34.331379566773194,0,0,0,15.029604048694637,8.698077304612935,35.0,25.203810246881055,9.415281306604346,24.66305657719381,8,10,9.12
C,Clear,M,ICN,CJU,344.17993814577824,15.653611827090076,0,0,0,17.980609747124188,9.911534074593074,129.31128751969666,7.187281271050277,10.986739160461944,9.525870597436974,6,15,-6.75
D,Storm,M,ICN,CJU,477.8214453264689,14.802288175101832,1,1,0,25.205924322310608,10.605434070543245,127.17932019581548,22.12325337851756,10.819305082343348,19.380636856076197,5,7,-4.06
A,Clear,M,TAE,CJU,604.6267543625836,9.277121604637715,0,0,0,19.183614064199823,7.547374785464569,85.34849480760599,12.622884351147691,8.018533242783592,23.489727196523884,4,10,-13.5
E,Fog,L,TAE,TAE,911.2264993404164,20.278438934820223,0,0,0,19.93711093298912,5.182040925382417,134.22125091380636,7.555827405332171,5.185344799296416,-2.706849835955096,11,8,28.52
A,Fog,M,GMP,PUS,288.7348428774246,9.22164293776065,0,0,0,18.935584999548475,8.223576052653993,91.46769238172284,13.346788448577133,5.252413922678572,10.162297948949496,7,21,-0.65
A,Rain,S,CJU,TAE,1068.8011334430694,19.51050660807616,0,0,0,18.506204697446694,11.418100422237362,160.05510004230462,30.420975344788808,10.165979700434136,11.106464375736158,10,13,15.13
A,Clear,L,TAE,CJU,880.2544549163924,17.472660193473015,0,0,0,13.23735004721474,8.6399751143919,145.49454189333977,-11.843459255284458,9.27323913854852,2.0700318882188817,11,13,6.11
B,Clear,L,CJU,ICN,747.7915270677042,10.102402053492616,0,0,0,,14.387568225133473,121.01847059004744,-20.28989105497178,8.318823597921357,20.131669722487704,8,11,-12.52
B,Clear,M,GMP,TAE,615.5897687205857,12.10518791562484,0,1,0,9.778302430419757,4.002559645662131,65.08039912083748,15.320103298290055,7.438222355478057,18.80976882415579,4,13,-17.56
D,Clear,L,PUS,TAE,729.8071122796856,9.961280131860772,0,0,0,27.158950988177363,7.903121879818644,131.84426348438475,14.012972313958713,5.370776773698377,-4.405227677751885,7,23,-7.1
A,Clear,M,GMP,CJU,488.4405141868725,0.982229975041915,0,1,0,24.936142851632944,9.081974857871677,82.5883228410979,-12.082540400748972,8.81380981833315,36.19304818055292,8,23,-14.1
C,Clear,M,GMP,TAE,467.50313269335305,8.486030111788377,0,1,0,20.12919761172664,8.396091374195976,100.94027638797432,7.522042316070653,5.626169077310903,17.12271930537402,3,8,-2.9
D,Clear,M,PUS,CJU,822.9040983400812,1.354341905616102,1,1,0,17.39502754831325,6.844897494494408,64.81986010688415,7.145902842938313,3.8052823876619097,12.264324841141692,1,23,-11.82
C,Rain,L,TAE,GMP,626.6879087375804,14.25670048887713,1,0,0,24.26769159817703,7.609766695543694,132.51939470991857,28.0290505914737,9.516724782854146,35.808126026842004,5,7,7.45
D,Snow,S,CJU,GMP,753.3932205328352,24.90160005602775,0,1,0,21.456133419355165,10.66820438096643,71.45059679720781,3.223529686736849,10.076036695205616,-13.126678832724032,6,7,29.52
D,Clear,L,CJU,ICN,605.9499508779026,0.0,0,1,0,14.154117366811292,10.541662497869607,101.72988629059118,15.27619701041468,8.386524997145445,6.087018585953978,2,10,-28.11
E,Fog,L,ICN,TAE,567.3043191057558,13.99627712933174,0,1,0,16.989661047595746,9.214622242709122,79.97039673805628,-3.908309012464986,9.45428067902233,38.0,9,6,16.42
B,Snow,S,ICN,CJU,669.7362081629644,14.63213806491648,0,0,0,21.111325625140324,10.11120924334533,134.01855449597494,11.925660624715473,12.856162999921068,11.667300365764977,1,16,-21.27
A,Clear,M,TAE,GMP,687.0450097079606,23.68939478039338,1,0,0,20.533872712257526,10.559223672062968,136.34332915608823,2.9284849144052942,7.396176868226198,29.310069271116568,8,15,6.73
B,Clear,M,GMP,PUS,605.01096750132,15.85312985436068,0,0,0,17.636009000602996,11.190726609695565,139.51646541672707,-28.52739746065329,8.713462568065566,22.20628931031734,7,22,7.41
B,Clear,M,ICN,ICN,465.3064997489111,12.806807070347542,0,0,0,16.098365461236664,9.309293784935871,54.37882083215688,-9.72640161826875,4.657174260175602,18.86762995095224,3,5,-11.67
A,Storm,M,GMP,TAE,487.28206290930297,21.265563053735885,0,0,0,7.380235629149774,7.83558202319786,136.9916356006625,-21.571272706404777,9.644172699841365,23.34749161986014,3,20,3.52
D,Fog,M,TAE,TAE,666.385296876654,23.32520543518483,0,0,0,19.997511332441697,7.490253382151537,35.0,20.55554785408992,9.945308972268384,14.89303429754812,3,9,10.72
D,Clear,L,GMP,CJU,832.5706430976973,31.25397149291392,0,1,0,13.866618024040402,13.979294348614308,106.3052937820859,-14.650480836835726,10.609378094199542,18.029086619579385,11,16,14.25
D,Clear,L,TAE,ICN,689.3616141440691,13.929865866261483,0,0,0,13.526819162469318,13.05079586329681,124.63789683453926,-12.459557082907056,9.94845414043069,23.320653521734812,2,11,-16.03
B,Fog,M,PUS,CJU,1043.7721820708175,32.3310165653297,0,0,0,,10.395322753867134,110.99286052370266,-22.842329473865377,10.255538776690358,10.974351465253896,8,5,0.32
C,Clear,L,TAE,PUS,744.225833774189,19.399744704611905,1,0,0,22.526416719834124,8.348570154362474,126.98176605007792,16.5302915187393,10.702228054625698,25.782532149571907,4,9,23.18
E,Rain,M,PUS,PUS,533.4757045781173,3.64320260799038,0,1,0,17.374841743513812,12.345595606928416,137.5639915489502,2.3923013046845085,6.561658091436483,16.26793923104255,11,22,-10.31
